Datetime,Verified?,Followers,Friends,Likes,Retweets,Replies,Tweet Length,Hashtag Count
2018-10-24,0.3239004432321855,0.12568401263113865,0.3495925582655109,0.01992136000973974,0.04315463945332243,0.03536153500978638,0.8133554193849086,0.6555135769409726
2018-10-25,0.1699970175961825,0.08103163482058479,0.2955846025941086,0.058771689191661355,0.08823328350113446,0.09484799925532199,0.7637201400913282,0.5911681922314491
2018-10-26,0.4563650920736589,0.12401505461789823,0.3355866759740012,0.056643263513652314,0.046393658997012394,0.059115042162059275,0.8388904640389151,0.5878106179026997
2018-10-27,0.35575589459084606,0.11214274937148812,0.3879665746166579,0.09957521822679793,0.10006334271877672,0.051904491379361435,0.8459031074771228,0.6382871396386159
2018-10-28,0.07967570589879787,0.07995553705499997,0.38449586212096437,0.08625202462456376,0.05823733476478282,0.09666166736859004,0.8557396348916602,0.5188641121142771
2018-10-29,0.2941783649876135,0.10388460177564197,0.3224155240510243,0.07715043569400185,0.11963745040495377,0.04354814545637851,0.6947396659414234,0.4583178208188786
2018-10-30,0.3802112284602557,0.21535902789636974,0.3469444232018876,0.05985349364634643,0.04526712921054879,0.018582958689826526,0.6484347564638291,0.5526635453231215
2018-11-25,0.43726559836345036,0.19446287123125652,0.32280986881280765,0.09778282767328947,0.06099732549208934,0.03144100316160434,0.6022979043084898,0.38121506317274784
2018-11-26,0.4412843289055497,0.18503138734060853,0.3168954807913192,0.10231107495517251,0.08280102548494585,0.05491979546000531,0.7051863094220449,0.47530922157849154
2018-11-27,0.43917693981145756,0.2693920002643139,0.3273348729614631,0.07272196110839255,0.036399784599984726,0.022545955831545613,0.701108390212476,0.4211221475723852
2018-11-28,0.44254658385093165,0.17981519451854064,0.2981778505931956,0.2406633778356254,0.13642944831071255,0.050134524504571794,0.6747401129999577,0.3879635948311387
2018-11-29,0.33447135388882965,0.1486415365361939,0.4184127598151434,0.16973472124370495,0.1423006587538265,0.13834041388071894,0.7687645292210149,0.41547269586302316
2018-12-23,0.08490987635930285,0.06188234077181195,0.48360020234724366,0.11039670710057804,0.09780071970173279,0.026914785847317893,0.8756584683868902,0.44747095600186454
2018-12-24,0.16060862214708369,0.08569714138247421,0.46550346829160216,0.10405833205000911,0.07732286525640931,0.04171184849477585,0.7364813895723087,0.36529359546171036
2018-12-25,0.1884920634920635,0.07134289745771581,0.3359105597328205,0.007416016365816529,0.03124630898100194,0.010031016618217028,0.7600341098463356,0.45368193435728155
2018-12-26,0.08412042502951594,0.048462549754076635,0.28252072508903875,0.015766834535787436,0.029037750701336587,0.002296927388988499,0.8999382413663617,0.5180761904764132
2018-12-27,0.32256036217303824,0.06830330552677263,0.42289960060269355,0.07349790357707206,0.042244543508853136,0.01674008909793439,1.0,1.0
2018-12-28,0.20072778495128535,0.07457952639815252,0.36978378213944896,0.1443529681273027,0.10830370149671721,0.021192435134360296,0.8772527452074312,0.850807786632578
2018-12-29,0.16172506738544473,0.0554376685401954,0.42748416617880086,0.0,0.005461338239300742,0.0,0.9498283448836651,0.89829838763904
2018-12-30,0.08571428571428572,0.022277134895027372,0.5104547934580258,0.0178520991946933,0.016889357774925923,0.015370949459687675,0.8733529057779588,0.6778651604516649
2019-01-22,0.20730288041897005,0.12554029557217744,0.4185889234714027,0.19679876212025454,0.10808885240048849,0.03900745951785401,0.6414461413538337,0.5208148169713801
2019-01-23,0.3599494807746281,0.14661723583645114,0.6227991488159776,0.26112819080946914,0.449809334183523,0.04816282331728336,0.711340012303076,0.4168233239713915
2019-01-24,0.3375277572168764,0.11884864881970171,0.5723353383855834,0.2059767397982873,0.13759443168340874,0.030642412285928247,0.6478708973868059,0.5354402269034909
2019-01-25,0.17837584102644344,0.08331431092058612,0.5279507215984863,0.09415801470606759,0.06735257283061494,0.025684156105746744,0.7413216986198983,0.48240110724621305
2019-01-26,0.22432113341204252,0.16302503308823166,0.5934909873138615,0.18054711638911664,0.07726556170966811,0.04845551971064242,0.6550361975615627,0.4752321051699366
2019-01-27,0.246379943808083,0.058213472650042265,0.6621645061127414,0.04054633893969377,0.0434464059013359,0.00903664516312075,0.6036939817676342,0.5744416808542886
2019-01-28,0.5822725129655824,0.1419274809155039,0.5858414703826781,0.09042639460812965,0.06597168700430936,0.024423425549236388,0.6765469992890033,0.48415169868350844
2019-01-29,0.4464285714285714,0.2552128302146018,0.5378619362043089,0.22136797287325094,0.1979879992210116,0.09171716174693208,0.6534754257204306,0.4105294596144761
2019-01-30,0.2145115158813789,0.0969004335360761,0.4868143729364892,0.05661546267607585,0.05525271037127088,0.019393167659516534,0.6180286798859096,0.43962296639097437
2019-02-21,0.3137902559867878,0.4305594924622448,0.48202091621916604,0.17456949578643033,0.1309490479749488,0.029470194465265134,0.6547077398729751,0.4967836148050666
2019-02-22,0.1986062717770035,0.12703346128380832,0.4714641766347502,0.1590056158546634,0.12770706183921662,0.039932002067684845,0.6155945968088407,0.4864301120624617
2019-02-23,0.149547422274695,0.8571027697833375,0.16371388496279488,0.4089931633531154,0.25829739847989786,0.07639465061292229,0.4150702649331351,0.3372085094414113
2019-02-24,0.11447315571026911,0.09192289911506724,0.2188253981047025,0.1244125363688698,0.04213851118763903,0.054664846523337286,0.5852241072965397,0.37138794066838343
2019-02-25,0.4523809523809524,0.25031585388251,0.5093172365472369,0.11253687261314765,0.06919961634334831,0.03967108968000542,0.6881778656167579,0.601203769103486
2019-02-26,0.3731831871153594,0.13379018332764903,0.4208890183576581,0.1513167930154188,0.14239518251280933,0.041318906035906884,0.6638216040125803,0.6191337507270367
2019-02-27,0.12736481453895426,1.0,0.187748514123754,0.02493095087347398,0.0,0.02387619147586931,0.0,0.18732242701201132
2019-03-23,0.21383553421368548,0.10707358697495362,0.5783744974188606,0.11293419273190332,0.06122787362048468,0.07991407504413267,0.42059060748450866,0.24530657862672867
2019-03-24,0.12033779028852921,0.1244561168678539,0.4243872407516671,0.14150054414767363,0.02670951154921023,0.07186995750344712,0.5317643884280236,0.23406144725788386
2019-03-25,0.8106011635423399,0.13913462515108496,0.43821497456656083,0.16114693403884026,0.13994830699056168,0.12603588560437223,0.6345473046826553,0.5664366278698474
2019-03-26,0.2448453608247423,0.15503416323893918,0.36770570236767164,0.08149957523113327,0.04169922337983739,0.041076619580229054,0.5510558598378191,0.4585813377314545
2019-03-27,0.4193746167995095,0.13697992872479048,0.4260231985468088,0.18582511755228204,0.16444121421786623,0.09589647811427066,0.6364689631545902,0.4724115428829194
2019-03-28,0.4326704114164263,0.15475920164364254,0.6949487811548033,0.26596955874846345,0.23449083140406368,0.11217359924996742,0.6455872152724296,0.5472130869537409
2019-03-29,0.20296254094858282,0.16796608523245518,0.5046500573365067,0.143039725634345,0.14556043833461482,0.0626715088220652,0.6755387534234294,0.5977180660611017
2019-03-30,0.2851140456182473,0.15310718319628078,0.6561891470484359,0.1471957133172129,0.17929413181760478,0.030578973177594136,0.7634568170075878,0.5885885040899659
2019-04-23,0.33209042181309717,0.09960101438166863,0.3395632776221686,0.17329759432579972,0.10753492165907856,0.09491357678807866,0.6027211951915448,0.25617028643446277
2019-04-24,0.45354388542049207,0.1546467828197962,0.5149504054442303,0.12472013528485079,0.07070712511907186,0.05704938960699016,0.6791929412098234,0.4479075906792879
2019-04-25,0.2599475544407707,0.17785869634012696,0.4261835387874703,0.21933724657302936,0.13791447213105323,0.09822739039262592,0.7358843239020387,0.5335746321058945
2019-04-26,0.4565312363477501,0.11305727593316464,0.6091177481345819,0.23345441926372376,0.27257922276827934,0.11333971974350393,0.6383507765826273,0.4545626911228411
2019-04-27,0.41021950341849583,0.10470426439313822,0.6884806121218627,0.1667836134131649,0.08912382776500792,0.04362457863172194,0.7898451176485505,0.6919105516472306
2019-04-28,0.5005854800936768,0.1195788061043875,0.9706686681382016,0.2079237977204494,0.17369260710515305,0.0644332706731838,0.7500406164738143,0.42381862113586705
2019-04-29,0.3378778897451097,0.13849151903182938,0.8729141783625842,0.1577004989437704,0.11247140565025987,0.13774987032675193,0.7811392996514104,0.46856935908763764
2019-05-25,0.08553421368547419,0.10953252575745742,0.5331539483398604,0.48082717855410945,0.5793802094280293,0.24178362459894334,0.6894678355581622,0.48747998111458785
2019-05-26,0.4905335628227195,0.19679577546567018,0.4376747317002254,0.3533999382652618,0.19141194848435902,0.1143121949432958,0.5497097474857501,0.4255845214708576
2019-05-27,0.46266233766233766,0.17128733528903906,0.5029220157388965,0.4925492786094713,0.45071493313208505,0.24572846851063407,0.6028532344198113,0.40519760109204955
2019-05-28,0.3584529923488104,0.18502976839517565,0.5938205428974314,0.34137416247046176,0.26164041200106397,0.10631414457629461,0.6631634439771463,0.44309791855918845
2019-05-29,0.5307843996494302,0.2255595475938685,0.49524910302606634,0.264631131747485,0.2278183931251733,0.07885915089647819,0.7250475210625769,0.503964073973377
2019-05-30,0.5023354190534943,0.35902031378035737,0.41479452281293366,0.2421185919345652,0.17179627239601492,0.1260741642984846,0.5078498235594008,0.37793119299185185
2019-06-26,0.6021041957155533,0.3261864647043922,0.18902293094097472,0.4511381277441256,0.3168814233959456,0.19567944963299036,0.3477439238528963,0.21295852906115512
2019-06-27,0.45432250153280196,0.3061356545416777,0.22058344418386672,0.17664859280268774,0.1277482766279088,0.08552344877034472,0.45534190690417875,0.28490765227957826
2019-06-28,0.5699088145896657,0.2826753513472022,0.3411320645873069,0.17084463181171075,0.1631489219140648,0.060729031017186914,0.5717537705186302,0.396983755898692
2019-06-29,0.2546632413716073,0.3124739893444245,0.3994586814996333,0.2794299185846225,0.19354257463125035,0.08676236369744769,0.5479104048742022,0.45153874487603296
2019-07-24,0.48430950492806163,0.2529386530007743,0.4082246954593002,0.22638327082038043,0.11381000659896766,0.0782431749878622,0.7442113097771064,0.44452008314846014
2019-07-25,0.39987244897959184,0.31328396518848034,0.5353068872244952,0.2215978200381391,0.1348297290745609,0.10771458500104342,0.7673143999344809,0.47396426999249996
2019-07-26,0.473421926910299,0.19725255598688243,0.5538782326866862,0.19964671679278775,0.1850762413260685,0.15227175203186458,0.5535414430515181,0.3527747320002698
2019-07-27,0.26243093922651933,0.2907545649432364,0.6554770521470044,0.3739539815886956,0.30463579019106923,0.12104290800049995,0.7042172065665836,0.4410873936927184
2019-07-28,0.13204633204633204,0.21424099021226647,0.6364254753554025,0.13706689093471336,0.0677751576886473,0.06220093399204637,0.7626669965460355,0.4758477596440401
2019-07-29,0.5167724388032638,0.4391566410599269,0.5791893119090582,0.22552464319732782,0.16692022423887026,0.0971037068272267,0.7346728170322575,0.430921868788146
2019-07-30,0.4988555271307392,0.20470941441095653,0.3145746847170903,0.19253296364541375,0.21715102223492966,0.20911151218999394,0.753154786021801,0.5070281395127438
2019-08-26,0.41311000161056527,0.4250542000094717,0.2038818798283152,0.16992822919702627,0.05434947411654314,0.09332990665219204,0.25789595454675956,0.24067643634440014
2019-08-27,0.6993865030674847,0.47518212806475135,0.3510875489990209,0.3239293313117118,0.2206150567585139,0.211861557241001,0.19759427183206638,0.17434297387701492
2019-08-28,0.47487503288608257,0.5089439482156036,0.328847144043188,0.19161364360612518,0.1073935419844151,0.07311265605918471,0.5169058189637099,0.24302728781944147
2019-08-29,0.7594936708860759,0.487602359422467,0.3537621564779999,0.19765938328792815,0.13894519363039148,0.0840158769407379,0.5214762348818036,0.28262492858531996
2019-08-30,0.26514368410171596,0.4879842523825443,0.37442505284217475,0.3184335948096776,0.26770962185551767,0.15491237270557146,0.5396633474226427,0.2858849016889361
2019-09-24,0.5170781730693382,0.34860857810058893,0.3441015150051572,0.24817513274872188,0.1655761050554411,0.1002621922238364,0.42489500861547186,0.2965168825170475
2019-09-25,0.9374166592586007,0.39683042292022197,0.33796530294891475,0.29735375784628815,0.1651597086357615,0.10503955084381336,0.5958062278269718,0.3582056058633815
2019-09-26,0.5870841487279843,0.3257037751931011,0.4115077184499814,0.21157963224031584,0.0757473540230237,0.08441791946010603,0.6295566194652212,0.40773588770036656
2019-09-27,0.47302904564315357,0.2982879489578554,0.4674913599568585,0.38871807229975913,0.31470175857272276,0.21687699633282598,0.620349458815938,0.4706536480344304
2019-09-28,0.43083900226757366,0.39640842884730176,0.4605853944376646,0.2737118338904441,0.21904124541027434,0.186119918829817,0.5972863161559958,0.5201766474897954
2019-09-29,0.43778801843317977,0.18122647315967136,0.4533986485879425,0.24195568824751856,0.10370682303720523,0.11742620296572985,0.6120421602416505,0.5788448647942849
2019-10-26,0.4427872290841296,0.3920371287341879,0.3032589995695571,0.38134519919948184,0.26061446848298425,0.12436781319217503,0.4389980528210362,0.4602586198124037
2019-10-27,0.28103044496487123,0.1530060466621924,0.3814728286866239,0.3053669380768313,0.19110278822188564,0.08545927549387926,0.7011332191791928,0.7295712042649564
2019-10-28,0.6832298136645963,0.31612108808617506,0.4154326437771774,0.28236741176356517,0.23308837673931654,0.09331067012746991,0.7436162507569414,0.6349441603591476
2019-10-29,0.36901165299956845,0.21924111156974738,0.3314210130168135,0.29880438544707055,0.324020340094814,0.16951407029018012,0.6695949616489618,0.6264273233288493
2019-10-30,0.38083090379008744,0.4067555231150257,0.45437660978850275,0.3718437518912046,0.3373957255120445,0.14062694545027782,0.5949470793129605,0.5165356354168025
2019-11-23,0.39443333845917267,0.20254388490682967,0.11799721928897661,0.21436320114847904,0.19596650939484792,0.19059118346489706,0.8051858766319581,0.6618842681317897
2019-11-24,0.34666846871198814,0.2501659033511182,0.06728769168876204,0.24887378526993884,0.12793029793485494,0.07168877575773583,0.6261924716354886,0.44380114219608124
2019-11-25,0.6812966150315548,0.28153098832789536,0.13081395605695714,0.2235937057406336,0.15348138690955748,0.11966166378349857,0.6228675001587132,0.3568317111095493
2019-11-26,0.5976408912188729,0.23847329452452634,0.1791881459473991,0.18195740798432025,0.20738842847091155,0.17615601252984442,0.7304455514018654,0.47830045358940093
2019-11-27,0.553271668379582,0.20493125855747732,0.42271757996963594,0.16084177326293664,0.10166906724622912,0.042392085668033944,0.6449528322435658,0.4996991238131634
2019-11-28,0.4395065189962148,0.30473485644894577,0.5029465926804517,0.17632316158189262,0.17216675388359956,0.08357914199439784,0.7235486959252433,0.5423885159799032
2019-11-29,0.7046703296703297,0.2347099326937632,0.44025613351941234,0.22228311820052868,0.1970059642126985,0.08358027421989704,0.8213419171544482,0.5242274793605968
2019-12-23,0.697759823723834,0.28409384082807526,0.38756872840130385,0.143113580796681,0.09745670357285208,0.0900980664807902,0.6936193697942852,0.45695769024787686
2019-12-24,0.5501930501930502,0.27422375731359205,0.39438464945965596,0.41410777044104125,0.24010433806167258,0.11030333585820107,0.6393390715032766,0.43884165882860826
2019-12-25,0.21040974529346623,0.1329773144737538,0.5342658547824056,0.1495644312665822,0.07540077103464717,0.08230643527157698,0.6284339482574658,0.5684883179432103
2019-12-26,0.23616175008286378,0.24130345129503986,0.4838962284327527,0.24156892555529935,0.1431556473949949,0.04492489590099188,0.7504293479247282,0.4733649968422458
2019-12-27,0.6222707423580786,0.2204126018239638,0.44384310415666817,0.20629963437092466,0.2838329365814664,0.28392831581668365,0.6692987642874543,0.4740677184635684
2019-12-28,0.473421926910299,0.31636058235572817,0.4633857584918529,0.2046941111926584,0.14080357441943972,0.059850072828574526,0.6710529912898812,0.4425188544217008
2019-12-29,0.23318605792832595,0.26882897226997393,0.48394887076771775,0.1447219208963382,0.10870525699651376,0.08913297949823645,0.7576859550852783,0.6109853633933026
2019-12-30,0.6916356576605727,0.43231069013971785,0.48401404886427246,0.10727090313354261,0.09984719827943854,0.045457276128673806,0.7430032895401175,0.4784133982243542
2020-01-25,0.31284302963776073,0.18476180354839772,0.025071668665412827,0.12400400738090159,0.11806335710645065,0.06438031894031346,0.7326942759940042,0.5039161517827966
2020-01-26,0.2147377938517179,0.1884734791167132,0.029266700223991773,0.2125651174038134,0.16519164509087872,0.16753330104844275,0.7075872567434135,0.5815669995980614
2020-01-27,1.0,0.538388342901084,0.08974075207893409,0.4708091488737787,0.45876905612423624,0.20645074576619715,0.6064318139637779,0.3767029407949959
2020-01-28,0.6833902056626395,0.4907151077254595,0.14164726455938545,0.6491734642802355,0.7109120847893506,0.44088285321729503,0.560519273788551,0.3488278889182197
2020-01-29,0.6807533302710151,0.40274209586533344,0.09866249463185452,0.5307326194910515,0.3299312373392001,0.12192284422989191,0.6079277790941853,0.30639401352269074
2020-01-30,0.4623532779845405,0.38869863149686584,0.13775424800318486,0.35294851947674344,0.2579672136827446,0.11947496250111636,0.6576216228205833,0.41083398762716283
2020-02-25,0.3408836061897287,0.3572628204348799,0.2594006589448393,0.35149047873692124,0.19098508172606035,0.16866871607218123,0.11632442814243568,0.09549774611223036
2020-02-26,0.4029017857142857,0.44396041455299895,0.23900969870443226,0.3075422719331137,0.2020199171084036,0.10059790652923709,0.38310446673945936,0.230550687138083
2020-02-27,0.4837845081747521,0.5008931529667264,0.30594241401057237,0.36423717571771896,0.2608130148641868,0.09049600093487206,0.5291412459513058,0.2980349103527739
2020-02-28,0.5004648280136349,0.27492505063619355,0.29699728690174476,0.2451157221194293,0.22290229952151425,0.09243513126622596,0.6384411256133967,0.27009355565520043
2020-03-26,0.462312101222018,0.3203924362345089,0.06116842887770674,0.47667127675594,0.35140703762766173,0.17671612175675191,0.5192188236645321,0.3129257424415862
2020-03-27,0.5324175824175824,0.24469226184548146,0.05319622849996331,0.2992461330025387,0.1866760945165581,0.08104205109579209,0.6000376192534079,0.34039257759994196
2020-03-28,0.22178988326848248,0.3542117783718779,0.028359072510773742,0.39250591142034685,0.20350119570314143,0.11636143420489498,0.46977119943874146,0.27923012229787975
2020-03-29,0.309614340032591,0.3021073761926596,0.0,0.5239317192677736,0.37896676388578826,0.19004564270505092,0.4581863151508801,0.1956494309505513
2020-03-30,0.1436636757737675,0.3228187261373825,0.054950930031701026,0.33151735232881185,0.20754720450735734,0.1475469445517283,0.4236105564512309,0.257098118392167
2020-04-25,0.13680875576036866,0.17632387610589959,0.6997156995708911,0.4074107167885184,0.5302799057856933,0.16703751841569822,0.5483199055620327,0.24176860953409654
2020-04-26,0.15317639471138342,0.3299355937827078,0.8427310522506877,0.49045124214522534,0.38713690962090574,0.13612947715615045,0.489613702854842,0.26193135804818113
2020-04-27,0.6018371872030409,0.42289566090642483,1.0,0.38015923727943307,0.5285822580062653,0.1767528534183497,0.561048665324513,0.3033365203711593
2020-04-28,0.5372852953498115,0.4107955916678103,0.7521373254157193,0.5738265349381587,0.409199609570742,0.12971383527531954,0.4875119340028034,0.3195134701349762
2020-04-29,0.593502707205331,0.45650142373759667,0.6243946544094559,0.5551693911031174,0.47934412039474555,0.28812603195226516,0.31920607968622416,0.18038673568868327
2020-05-26,0.2728839525086174,0.23180849623812616,0.8027959877203367,0.14088966861090418,0.13291315578052373,0.06632546506054077,0.5664518471304757,0.3628941758015816
2020-05-27,0.30805260313457034,0.2704997354259175,0.6828537398656834,0.27220216602172775,0.24772437430348143,0.058308823421777345,0.4727179313133572,0.26551411135674197
2020-05-28,0.4296355413673849,0.33084796202233563,0.5426333078831456,0.3570916536877215,0.230810579536916,0.12140767041799913,0.4834357160682646,0.2746987063484744
2020-05-29,0.29290853031860226,0.4623294196629967,0.6988603261374325,0.5198208455401737,0.3998739596256755,0.12659109706426735,0.5113531858058912,0.3338364769293923
2020-05-30,0.1478369125427949,0.3089229125418054,0.7371979237807792,0.42508927683704545,0.27316944414559013,0.07554384839415453,0.46528164084002555,0.4031610784013516
2020-06-24,0.23116698773192743,0.29558279311223057,0.9248705715236527,0.25390193370350467,0.18819855837688643,0.06400814152673395,0.6095352350959983,0.4156705372609235
2020-06-25,0.35819019689987436,0.19941734543498887,0.7950015500870303,0.11825516451139628,0.11477191609275064,0.0604702345670749,0.7148260173931285,0.5285747511515927
2020-06-26,0.2700284240446363,0.19984471259493045,0.7904279382863434,0.16147478144300853,0.1733435174594122,0.05197169704717085,0.6896317246265751,0.49745532831594813
2020-06-27,0.36470451372731505,0.28082475247210403,0.989246509958836,0.17080578924972706,0.17206696659116058,0.07363150043234494,0.711533221478369,0.4862874689184709
2020-06-28,0.34344872918492547,0.20043241523153904,0.8588416324229438,0.2075963204121248,0.18425330491962824,0.06006161768115228,0.6955751861686698,0.505149335030897
2020-06-29,0.18647764449291168,0.18025889875796205,0.7322436358593508,0.20273596513752443,0.2307748660070234,0.05545901663742959,0.7211000416815405,0.46566506215825465
